Sample in Buffer,Sample in Window,TRIGGER,i_system_wrapper/system_i/acquisition_axis_0_st_fft_curr[2:0],i_system_wrapper/system_i/acquisition_axis_0_event_frame_started,i_system_wrapper/system_i/acquisition_axis_0_st_fft_next[2:0],i_system_wrapper/system_i/acquisition_axis_0_st_xfft_curr,i_system_wrapper/system_i/acquisition_axis_0_st_xfft_next,i_system_wrapper/system_i/acquisition_axis_0_st_curr[3:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_cntr[16:0],i_system_wrapper/system_i/acquisition_axis_0_config_xfft_valid,i_system_wrapper/system_i/acquisition_axis_0_switch_position,i_system_wrapper/system_i/acquisition_axis_0_config_xfft_data[15:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tvalid,i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tlast,i_system_wrapper/system_i/acquisition_axis_0_xfft_tvalid1,i_system_wrapper/system_i/acquisition_axis_0_second_peak_data[31:0],i_system_wrapper/system_i/acquisition_axis_0_max_peak[15:0],i_system_wrapper/system_i/acquisition_axis_0_max_index[15:0],i_system_wrapper/system_i/acquisition_axis_0_second_peak[31:0],i_system_wrapper/system_i/acquisition_axis_0_max_index_done,i_system_wrapper/system_i/acquisition_axis_0_second_peak_valid,i_system_wrapper/system_i/acquisition_axis_0_second_peak_last,i_system_wrapper/system_i/acquisition_axis_0_xfft_index[15:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tdata[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,UNSIGNED
14145,14145,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14146,14146,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14147,14147,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14148,14148,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14149,14149,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14150,14150,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14151,14151,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14152,14152,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14153,14153,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14154,14154,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14155,14155,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14156,14156,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14157,14157,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14158,14158,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14159,14159,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14160,14160,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14161,14161,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14162,14162,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14163,14163,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14164,14164,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14165,14165,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14166,14166,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14167,14167,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14168,14168,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14169,14169,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14170,14170,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14171,14171,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14172,14172,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14173,14173,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14174,14174,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14175,14175,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14176,14176,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14177,14177,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14178,14178,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14179,14179,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14180,14180,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14181,14181,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14182,14182,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14183,14183,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14184,14184,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14185,14185,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14186,14186,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14187,14187,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14188,14188,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14189,14189,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14190,14190,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14191,14191,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14192,14192,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14193,14193,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14194,14194,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14195,14195,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14196,14196,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14197,14197,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14198,14198,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14199,14199,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14200,14200,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14201,14201,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14202,14202,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14203,14203,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14204,14204,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14205,14205,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14206,14206,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14207,14207,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14208,14208,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14209,14209,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14210,14210,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14211,14211,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14212,14212,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14213,14213,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14214,14214,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14215,14215,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14216,14216,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14217,14217,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14218,14218,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14219,14219,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14220,14220,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14221,14221,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14222,14222,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14223,14223,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14224,14224,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14225,14225,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14226,14226,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14227,14227,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14228,14228,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14229,14229,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14230,14230,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14231,14231,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14232,14232,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14233,14233,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14234,14234,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14235,14235,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14236,14236,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14237,14237,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14238,14238,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14239,14239,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14240,14240,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14241,14241,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14242,14242,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14243,14243,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14244,14244,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14245,14245,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14246,14246,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14247,14247,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14248,14248,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14249,14249,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14250,14250,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14251,14251,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14252,14252,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14253,14253,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14254,14254,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14255,14255,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14256,14256,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14257,14257,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14258,14258,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14259,14259,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14260,14260,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14261,14261,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14262,14262,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14263,14263,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14264,14264,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14265,14265,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14266,14266,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14267,14267,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14268,14268,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14269,14269,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14270,14270,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14271,14271,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14272,14272,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14273,14273,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14274,14274,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14275,14275,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14276,14276,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14277,14277,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14278,14278,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14279,14279,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14280,14280,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14281,14281,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14282,14282,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14283,14283,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14284,14284,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14285,14285,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14286,14286,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14287,14287,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14288,14288,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14289,14289,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14290,14290,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14291,14291,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14292,14292,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14293,14293,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14294,14294,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14295,14295,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14296,14296,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14297,14297,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14298,14298,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14299,14299,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14300,14300,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14301,14301,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14302,14302,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14303,14303,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14304,14304,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14305,14305,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14306,14306,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14307,14307,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14308,14308,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14309,14309,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14310,14310,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14311,14311,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14312,14312,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14313,14313,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14314,14314,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14315,14315,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14316,14316,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14317,14317,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14318,14318,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14319,14319,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14320,14320,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14321,14321,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14322,14322,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14323,14323,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14324,14324,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14325,14325,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14326,14326,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14327,14327,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14328,14328,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14329,14329,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14330,14330,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14331,14331,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14332,14332,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14333,14333,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14334,14334,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14335,14335,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14336,14336,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14337,14337,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14338,14338,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
14339,14339,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,0,0,0,4587402,0,0,0,0,0,0,0ff0,4587402
