Sample in Buffer,Sample in Window,TRIGGER,i_system_wrapper/system_i/acquisition_axis_0_st_fft_curr[2:0],i_system_wrapper/system_i/acquisition_axis_0_event_frame_started,i_system_wrapper/system_i/acquisition_axis_0_st_fft_next[2:0],i_system_wrapper/system_i/acquisition_axis_0_st_xfft_curr,i_system_wrapper/system_i/acquisition_axis_0_st_xfft_next,i_system_wrapper/system_i/acquisition_axis_0_st_curr[3:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_cntr[16:0],i_system_wrapper/system_i/acquisition_axis_0_config_xfft_valid,i_system_wrapper/system_i/acquisition_axis_0_switch_position,i_system_wrapper/system_i/acquisition_axis_0_config_xfft_data[15:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tvalid,i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tlast,i_system_wrapper/system_i/acquisition_axis_0_xfft_tvalid1,i_system_wrapper/system_i/acquisition_axis_0_second_peak_data[31:0],i_system_wrapper/system_i/acquisition_axis_0_max_peak[15:0],i_system_wrapper/system_i/acquisition_axis_0_max_index[15:0],i_system_wrapper/system_i/acquisition_axis_0_second_peak[31:0],i_system_wrapper/system_i/acquisition_axis_0_max_index_done,i_system_wrapper/system_i/acquisition_axis_0_second_peak_valid,i_system_wrapper/system_i/acquisition_axis_0_second_peak_last,i_system_wrapper/system_i/acquisition_axis_0_xfft_index[15:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tdata[31:0]
13622,13622,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4233821762,0,0,00000000,0,0,0,0486,4179893574
13623,13623,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4194702011,0,0,00000000,0,0,0,0487,3776189303
13624,13624,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4001759266,0,0,00000000,0,0,0,0488,3427072780
13625,13625,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4013487816,0,0,00000000,0,0,0,0489,3832735000
13626,13626,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4170779328,0,0,00000000,0,0,0,048a,24960072
13627,13627,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4179893574,0,0,00000000,0,0,0,048b,4147834409
13628,13628,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3776189303,0,0,00000000,0,0,0,048c,3843752308
13629,13629,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3427072780,0,0,00000000,0,0,0,048d,4202103426
13630,13630,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3832735000,0,0,00000000,0,0,0,048e,261095038
13631,13631,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,24960072,0,0,00000000,0,0,0,048f,170849358
13632,13632,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4147834409,0,0,00000000,0,0,0,0490,210169292
13633,13633,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3843752308,0,0,00000000,0,0,0,0491,239400386
13634,13634,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4202103426,0,0,00000000,0,0,0,0492,4203280874
13635,13635,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,261095038,0,0,00000000,0,0,0,0493,3749577618
13636,13636,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,170849358,0,0,00000000,0,0,0,0494,3675330348
13637,13637,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,210169292,0,0,00000000,0,0,0,0495,3794348065
13638,13638,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,239400386,0,0,00000000,0,0,0,0496,3978702787
13639,13639,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4203280874,0,0,00000000,0,0,0,0497,262931324
13640,13640,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3749577618,0,0,00000000,0,0,0,0498,637327686
13641,13641,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3675330348,0,0,00000000,0,0,0,0499,19268274
13642,13642,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3794348065,0,0,00000000,0,0,0,049a,3424791226
13643,13643,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3978702787,0,0,00000000,0,0,0,049b,3522045676
13644,13644,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,262931324,0,0,00000000,0,0,0,049c,4059703277
13645,13645,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,637327686,0,0,00000000,0,0,0,049d,4003604919
13646,13646,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,19268274,0,0,00000000,0,0,0,049e,3791593315
13647,13647,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3424791226,0,0,00000000,0,0,0,049f,3857453985
13648,13648,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3522045676,0,0,00000000,0,0,0,04a0,3974041723
13649,13649,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4059703277,0,0,00000000,0,0,0,04a1,78907216
13650,13650,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4003604919,0,0,00000000,0,0,0,04a2,640151524
13651,13651,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3791593315,0,0,00000000,0,0,0,04a3,753592688
13652,13652,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3857453985,0,0,00000000,0,0,0,04a4,496370312
13653,13653,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3974041723,0,0,00000000,0,0,0,04a5,163913094
13654,13654,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,78907216,0,0,00000000,0,0,0,04a6,4258799364
13655,13655,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,640151524,0,0,00000000,0,0,0,04a7,16652286
13656,13656,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,753592688,0,0,00000000,0,0,0,04a8,128522325
13657,13657,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,496370312,0,0,00000000,0,0,0,04a9,4292215418
13658,13658,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,163913094,0,0,00000000,0,0,0,04aa,4059751534
13659,13659,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4258799364,0,0,00000000,0,0,0,04ab,3813073960
13660,13660,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,16652286,0,0,00000000,0,0,0,04ac,3744658466
13661,13661,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,128522325,0,0,00000000,0,0,0,04ad,4066772258
13662,13662,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4292215418,0,0,00000000,0,0,0,04ae,4246276981
13663,13663,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4059751534,0,0,00000000,0,0,0,04af,4199609986
13664,13664,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3813073960,0,0,00000000,0,0,0,04b0,4279294752
13665,13665,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3744658466,0,0,00000000,0,0,0,04b1,112380241
13666,13666,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4066772258,0,0,00000000,0,0,0,04b2,79415340
13667,13667,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4246276981,0,0,00000000,0,0,0,04b3,4234208763
13668,13668,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4199609986,0,0,00000000,0,0,0,04b4,4104453293
13669,13669,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4279294752,0,0,00000000,0,0,0,04b5,4292540521
13670,13670,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,112380241,0,0,00000000,0,0,0,04b6,469300161
13671,13671,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,79415340,0,0,00000000,0,0,0,04b7,553707989
13672,13672,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4234208763,0,0,00000000,0,0,0,04b8,250340624
13673,13673,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4104453293,0,0,00000000,0,0,0,04b9,3986880140
13674,13674,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4292540521,0,0,00000000,0,0,0,04ba,3452306142
13675,13675,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,469300161,0,0,00000000,0,0,0,04bb,3592292032
13676,13676,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,553707989,0,0,00000000,0,0,0,04bc,4083289801
13677,13677,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,250340624,0,0,00000000,0,0,0,04bd,4061270066
13678,13678,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3986880140,0,0,00000000,0,0,0,04be,3880258554
13679,13679,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3452306142,0,0,00000000,0,0,0,04bf,4227991450
13680,13680,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3592292032,0,0,00000000,0,0,0,04c0,141558852
13681,13681,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4083289801,0,0,00000000,0,0,0,04c1,4162654175
13682,13682,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4061270066,0,0,00000000,0,0,0,04c2,4000063787
13683,13683,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3880258554,0,0,00000000,0,0,0,04c3,4139781602
13684,13684,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4227991450,0,0,00000000,0,0,0,04c4,4196199494
13685,13685,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,141558852,0,0,00000000,0,0,0,04c5,4118934556
13686,13686,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4162654175,0,0,00000000,0,0,0,04c6,4144632396
13687,13687,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4000063787,0,0,00000000,0,0,0,04c7,4210696691
13688,13688,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4139781602,0,0,00000000,0,0,0,04c8,4162592414
13689,13689,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4196199494,0,0,00000000,0,0,0,04c9,4005622976
13690,13690,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4118934556,0,0,00000000,0,0,0,04ca,4016359680
13691,13691,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4144632396,0,0,00000000,0,0,0,04cb,19064977
13692,13692,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4210696691,0,0,00000000,0,0,0,04cc,259134790
13693,13693,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4162592414,0,0,00000000,0,0,0,04cd,253496307
13694,13694,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4005622976,0,0,00000000,0,0,0,04ce,175636146
13695,13695,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4016359680,0,0,00000000,0,0,0,04cf,4270125616
13696,13696,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,19064977,0,0,00000000,0,0,0,04d0,4132100354
13697,13697,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,259134790,0,0,00000000,0,0,0,04d1,4210157798
13698,13698,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,253496307,0,0,00000000,0,0,0,04d2,4220325642
13699,13699,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,175636146,0,0,00000000,0,0,0,04d3,23006388
13700,13700,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4270125616,0,0,00000000,0,0,0,04d4,343211931
13701,13701,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4132100354,0,0,00000000,0,0,0,04d5,607912836
13702,13702,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4210157798,0,0,00000000,0,0,0,04d6,376702806
13703,13703,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4220325642,0,0,00000000,0,0,0,04d7,3767280187
13704,13704,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,23006388,0,0,00000000,0,0,0,04d8,3362538542
13705,13705,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,343211931,0,0,00000000,0,0,0,04d9,3826528166
13706,13706,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,607912836,0,0,00000000,0,0,0,04da,4113171032
13707,13707,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,376702806,0,0,00000000,0,0,0,04db,23331624
13708,13708,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3767280187,0,0,00000000,0,0,0,04dc,276178630
13709,13709,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3362538542,0,0,00000000,0,0,0,04dd,134754025
13710,13710,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3826528166,0,0,00000000,0,0,0,04de,3415654
13711,13711,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4113171032,0,0,00000000,0,0,0,04df,158995804
13712,13712,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,23331624,0,0,00000000,0,0,0,04e0,73142824
13713,13713,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,276178630,0,0,00000000,0,0,0,04e1,4037547750
13714,13714,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,134754025,0,0,00000000,0,0,0,04e2,3828882530
13715,13715,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3415654,0,0,00000000,0,0,0,04e3,3888648108
13716,13716,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,158995804,0,0,00000000,0,0,0,04e4,4108323359
13717,13717,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,73142824,0,0,00000000,0,0,0,04e5,4275506944
13718,13718,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4037547750,0,0,00000000,0,0,0,04e6,4220911846
13719,13719,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3828882530,0,0,00000000,0,0,0,04e7,4185784805
13720,13720,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3888648108,0,0,00000000,0,0,0,04e8,115349402
13721,13721,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4108323359,0,0,00000000,0,0,0,04e9,4248178054
13722,13722,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4275506944,0,0,00000000,0,0,0,04ea,3967152886
13723,13723,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4220911846,0,0,00000000,0,0,0,04eb,457499836
13724,13724,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4185784805,0,0,00000000,0,0,0,04ec,1365040632
13725,13725,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,115349402,0,0,00000000,0,0,0,04ed,885058724
13726,13726,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4248178054,0,0,00000000,0,0,0,04ee,4263644482
13727,13727,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3967152886,0,0,00000000,0,0,0,04ef,4070189580
13728,13728,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,457499836,0,0,00000000,0,0,0,04f0,4151714764
13729,13729,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,1365040632,0,0,00000000,0,0,0,04f1,4249288649
13730,13730,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,885058724,0,0,00000000,0,0,0,04f2,204928729
13731,13731,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4263644482,0,0,00000000,0,0,0,04f3,71304353
13732,13732,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4070189580,0,0,00000000,0,0,0,04f4,3936488874
13733,13733,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4151714764,0,0,00000000,0,0,0,04f5,4293269934
13734,13734,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4249288649,0,0,00000000,0,0,0,04f6,578295497
13735,13735,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,204928729,0,0,00000000,0,0,0,04f7,124976212
13736,13736,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,71304353,0,0,00000000,0,0,0,04f8,3805604792
13737,13737,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3936488874,0,0,00000000,0,0,0,04f9,3908500810
13738,13738,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4293269934,0,0,00000000,0,0,0,04fa,4142339935
13739,13739,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,578295497,0,0,00000000,0,0,0,04fb,4057733002
13740,13740,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,124976212,0,0,00000000,0,0,0,04fc,4039311068
13741,13741,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3805604792,0,0,00000000,0,0,0,04fd,119006960
13742,13742,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3908500810,0,0,00000000,0,0,0,04fe,527623819
13743,13743,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4142339935,0,0,00000000,0,0,0,04ff,397734453
13744,13744,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4057733002,0,0,00000000,0,0,0,0500,3273656
13745,13745,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4039311068,0,0,00000000,0,0,0,0501,4192074171
13746,13746,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,119006960,0,0,00000000,0,0,0,0502,4283829276
13747,13747,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,527623819,0,0,00000000,0,0,0,0503,610212210
13748,13748,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,397734453,0,0,00000000,0,0,0,0504,1256724760
13749,13749,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3273656,0,0,00000000,0,0,0,0505,901975876
13750,13750,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4192074171,0,0,00000000,0,0,0,0506,280497177
13751,13751,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4283829276,0,0,00000000,0,0,0,0507,4208855292
13752,13752,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,610212210,0,0,00000000,0,0,0,0508,4082302694
13753,13753,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,1256724760,0,0,00000000,0,0,0,0509,336333096
13754,13754,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,901975876,0,0,00000000,0,0,0,050a,981214020
13755,13755,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,280497177,0,0,00000000,0,0,0,050b,710813914
13756,13756,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4208855292,0,0,00000000,0,0,0,050c,131865482
13757,13757,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4082302694,0,0,00000000,0,0,0,050d,237372719
13758,13758,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,336333096,0,0,00000000,0,0,0,050e,445970412
13759,13759,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,981214020,0,0,00000000,0,0,0,050f,328142058
13760,13760,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,710813914,0,0,00000000,0,0,0,0510,281420912
13761,13761,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,131865482,0,0,00000000,0,0,0,0511,38739588
13762,13762,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,237372719,0,0,00000000,0,0,0,0512,3852995760
13763,13763,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,445970412,0,0,00000000,0,0,0,0513,3993434848
13764,13764,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,328142058,0,0,00000000,0,0,0,0514,270989362
13765,13765,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,281420912,0,0,00000000,0,0,0,0515,118165433
13766,13766,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,38739588,0,0,00000000,0,0,0,0516,3870566797
13767,13767,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3852995760,0,0,00000000,0,0,0,0517,4126743671
13768,13768,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3993434848,0,0,00000000,0,0,0,0518,441384360
13769,13769,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,270989362,0,0,00000000,0,0,0,0519,416480058
13770,13770,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,118165433,0,0,00000000,0,0,0,051a,111476104
13771,13771,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3870566797,0,0,00000000,0,0,0,051b,257820990
13772,13772,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4126743671,0,0,00000000,0,0,0,051c,406593744
13773,13773,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,441384360,0,0,00000000,0,0,0,051d,88607858
13774,13774,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,416480058,0,0,00000000,0,0,0,051e,4027703680
13775,13775,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,111476104,0,0,00000000,0,0,0,051f,4049658972
13776,13776,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,257820990,0,0,00000000,0,0,0,0520,367657059
13777,13777,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,406593744,0,0,00000000,0,0,0,0521,1010700310
13778,13778,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,88607858,0,0,00000000,0,0,0,0522,1176439879
13779,13779,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4027703680,0,0,00000000,0,0,0,0523,895549997
13780,13780,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4049658972,0,0,00000000,0,0,0,0524,411435682
13781,13781,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,367657059,0,0,00000000,0,0,0,0525,41087090
13782,13782,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,1010700310,0,0,00000000,0,0,0,0526,4175878324
13783,13783,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,1176439879,0,0,00000000,0,0,0,0527,212656399
13784,13784,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,895549997,0,0,00000000,0,0,0,0528,605222918
13785,13785,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,411435682,0,0,00000000,0,0,0,0529,496242234
13786,13786,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,41087090,0,0,00000000,0,0,0,052a,336336764
13787,13787,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4175878324,0,0,00000000,0,0,0,052b,462950546
13788,13788,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,212656399,0,0,00000000,0,0,0,052c,555616858
13789,13789,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,605222918,0,0,00000000,0,0,0,052d,156634716
13790,13790,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,496242234,0,0,00000000,0,0,0,052e,3993899094
13791,13791,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,336336764,0,0,00000000,0,0,0,052f,3977183046
13792,13792,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,462950546,0,0,00000000,0,0,0,0530,4002999538
13793,13793,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,555616858,0,0,00000000,0,0,0,0531,4046122468
13794,13794,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,156634716,0,0,00000000,0,0,0,0532,2423263
13795,13795,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3993899094,0,0,00000000,0,0,0,0533,274335783
13796,13796,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3977183046,0,0,00000000,0,0,0,0534,395382581
13797,13797,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4002999538,0,0,00000000,0,0,0,0535,233964165
13798,13798,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4046122468,0,0,00000000,0,0,0,0536,86440602
13799,13799,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,2423263,0,0,00000000,0,0,0,0537,357239440
13800,13800,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,274335783,0,0,00000000,0,0,0,0538,678960600
13801,13801,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,395382581,0,0,00000000,0,0,0,0539,798366026
13802,13802,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,233964165,0,0,00000000,0,0,0,053a,735840808
13803,13803,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,86440602,0,0,00000000,0,0,0,053b,171842640
13804,13804,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,357239440,0,0,00000000,0,0,0,053c,3874765532
13805,13805,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,678960600,0,0,00000000,0,0,0,053d,4111609862
13806,13806,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,798366026,0,0,00000000,0,0,0,053e,300948146
13807,13807,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,735840808,0,0,00000000,0,0,0,053f,173673620
13808,13808,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,171842640,0,0,00000000,0,0,0,0540,4175425916
13809,13809,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,3874765532,0,0,00000000,0,0,0,0541,4180602191
13810,13810,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4111609862,0,0,00000000,0,0,0,0542,4104651212
13811,13811,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,300948146,0,0,00000000,0,0,0,0543,4000906234
13812,13812,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,173673620,0,0,00000000,0,0,0,0544,3991789339
13813,13813,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4175425916,0,0,00000000,0,0,0,0545,3912425496
13814,13814,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,0,4180602191,0,0,00000000,0,0,0,0546,3905091090
